9.211714617468702571e-02,9.543454758025726736e-02,7.720034124129027120e-02
8.094579444112715017e-02,9.156107889054565518e-02,6.518788773441586137e-02
8.893489348934879857e-02,9.357535753575363380e-02,6.761376137613761550e-02
8.416041604160406919e-02,8.936793679367927012e-02,6.489348934893490739e-02
8.877076172679942978e-02,9.179274084803479283e-02,7.259652127289228929e-02
8.513744879672302535e-02,9.415102566564259590e-02,6.388508864567321588e-02
8.916288877596345586e-02,9.047731464994668293e-02,6.770993801991842531e-02
9.644567970897921505e-02,1.010869260722189189e-01,7.616086185713899503e-02
9.654473069180380396e-02,9.421661661421421030e-02,6.190303324862911349e-02
8.823267508512011581e-02,1.067964953460380784e-01,6.551865937080703084e-02
