1.341180551129008025e+00,1.078981577117021251e+00,8.658722911470765338e-01
1.391968517039243070e+00,1.101453019391322785e+00,9.042367070504365723e-01
1.359285586156344872e+00,9.372696124704580356e-01,9.104658233916130827e-01
1.360687147832906785e+00,1.092579897628525920e+00,8.949658738782734213e-01
1.370933765769408730e+00,1.094527269052506968e+00,8.902388788471946590e-01
1.362104555554195739e+00,1.166175062593183931e+00,8.810292550425139479e-01
1.389401566087793416e+00,1.116679269439004640e+00,9.118205667173947537e-01
1.295899716898250675e+00,1.045790514383428738e+00,8.912715856728313790e-01
1.426812853278748516e+00,1.132545346450761548e+00,9.149732936426894225e-01
1.315022035235405840e+00,8.883370402995692805e-01,8.673277986052562172e-01
