1.322880994693824475e+00,1.330381940357558523e+00,1.780928825681479533e-01
1.372912869822948911e+00,1.155363914644455203e+00,1.771549502062540471e-01
1.341081142157765527e+00,9.609765654179102112e-01,1.812758867763707149e-01
1.343651608754479643e+00,1.349664804158286158e+00,1.685216651009871502e-01
1.354580228448944323e+00,9.708718463695633627e-01,1.753422990995396891e-01
1.344059843831539425e+00,1.350283957129955414e+00,1.733353600677431383e-01
1.369837133837494836e+00,1.170802789023177581e+00,1.813769878853851159e-01
1.275866039096250404e+00,1.089083283287285653e+00,1.746667721446466259e-01
1.414773441282764388e+00,1.016116140673184898e+00,1.952383066194036954e-01
1.294544311333225339e+00,9.164240099415330576e-01,1.704481815679740053e-01
