1.469436735918397963e-01,1.637730943273580930e-01,1.376944423610589885e-01
1.747692547739356783e-01,1.802633316129962360e-01,1.587091069849690950e-01
1.586865389846237040e-01,1.796368741899870836e-01,1.378502056032896439e-01
1.865289378520225139e-01,1.806275601638505091e-01,1.503856246799794016e-01
1.633620672405444729e-01,1.654030550786580456e-01,1.486819620696417932e-01
1.539035405274589152e-01,1.650739426619359795e-01,1.491063678292419148e-01
1.492932305559639961e-01,1.586648143536257827e-01,1.456596164751843281e-01
1.462292602562139665e-01,1.446788121767190738e-01,1.371796449173811050e-01
1.494536867616845788e-01,1.579744077426812332e-01,1.468575452619415023e-01
1.362981362981363631e-01,1.546861546861545422e-01,1.470781470781470368e-01
