1.338996775497289127e+00,1.131868261851652235e+00,1.918365428672050843e-01
1.357304157920914411e+00,1.366970036515325893e+00,1.830941540693028224e-01
1.337139181558214096e+00,1.128940833708117708e+00,1.846271649080385990e-01
1.244071502426285392e+00,9.005714537163497235e-01,1.702598788977544020e-01
1.326948867286718237e+00,1.132022034437747626e+00,1.811995288112993319e-01
1.339921366228643773e+00,1.141037612433442483e+00,1.888635633031746919e-01
1.372318899112374702e+00,1.173682669902276210e+00,1.811115155256239062e-01
1.365509691953821436e+00,1.390396334290174396e+00,1.737570428389073884e-01
1.319921516071749457e+00,9.436610835609624548e-01,1.746613007940989726e-01
1.325112249074590132e+00,1.126253411189688913e+00,1.759614796462662667e-01
