1.155315531553156028e-01,1.195029502950294420e-01,1.069736973697368310e-01
1.243439895038320753e-01,1.256580105281684956e-01,1.269000304004863633e-01
1.172480000000000189e-01,1.258170000000000677e-01,1.090340000000000753e-01
1.254730075681209645e-01,1.391762268196290453e-01,1.265800252804044623e-01
1.545566182264728194e-01,1.547416189664756470e-01,1.275705102820410275e-01
1.311201800816206298e-01,1.442752984776862757e-01,1.260741346672121788e-01
1.169277711084435456e-01,1.355852340936374301e-01,1.176600640256102448e-01
1.416491395458849833e-01,1.378326777540083148e-01,1.257222123876988729e-01
1.315404454818286384e-01,1.352206258106646297e-01,1.354276359541617403e-01
1.470487929039414610e-01,1.452405741094672242e-01,1.361484739653497922e-01
