1.364718870977814191e+00,1.114778283362428901e+00,1.047431979159639814e+00
1.384347540919225406e+00,1.136528500005168585e+00,1.034634126192511383e+00
1.366105847149705399e+00,9.768302193834815794e-01,1.029271505362300498e+00
1.249302339409142260e+00,9.170410804461667231e-01,9.905868086235091186e-01
1.354415059097960006e+00,1.115655821025320238e+00,1.028827078788804084e+00
1.367927742565285376e+00,1.126779798938458255e+00,1.037979575529186294e+00
1.375331006715956761e+00,1.156350385632546551e+00,1.024743605315054928e+00
1.391812722688222204e+00,1.143733530440287360e+00,1.011320762407957874e+00
1.323061443169377904e+00,9.645629026373114812e-01,1.014960877250666860e+00
1.329158916899095155e+00,1.110384446355625609e+00,1.022295894469230637e+00
