1.333837045924316067e+00,1.242454006915286291e+00,7.039458314090675239e-01
1.384187403407563632e+00,1.080374065756473989e+00,7.119573017856746233e-01
1.351643257165974665e+00,9.928376187031472400e-01,7.230714444984244205e-01
1.353494181517800987e+00,1.070664768655911203e+00,6.978323721866676044e-01
1.377887236413246175e+00,1.066307906366033675e+00,6.837866871521800505e-01
1.353342173819385152e+00,1.079646495524833938e+00,6.922667694341571032e-01
1.381024505131209335e+00,1.024306358847344667e+00,7.183718826315411699e-01
1.286375003950481766e+00,1.022085931451004015e+00,7.000120952439656818e-01
1.435613589310982707e+00,1.117632948980636920e+00,7.463653463475024008e-01
1.307567926756871612e+00,9.436170174842473113e-01,6.829900295110680197e-01
