1.241880267512368574e-01,9.640866544851922626e-02,7.879753450167481521e-02
1.209816387782922664e-01,8.716254666814693408e-02,6.988245577714902179e-02
1.168736873687368227e-01,9.422442244224427110e-02,7.380938093809374934e-02
9.828782878287833924e-02,9.206120612061208242e-02,6.947994799479950689e-02
1.054081522413262695e-01,1.003895262064908867e-01,7.863947919125791053e-02
1.028755840373782871e-01,1.033906169994880386e-01,7.131356406810041015e-02
9.996838975828170604e-02,1.019280246799962875e-01,7.868249312777342297e-02
1.307802976640694004e-01,1.195318534170538571e-01,8.157848398624945041e-02
1.117764770473753666e-01,1.139795849996649846e-01,6.817334049368406479e-02
1.298456883691472274e-01,1.260656887493483147e-01,7.559498974957745698e-02
