1.184288428842884544e-01,1.223162316231624080e-01,1.061166116611660382e-01
1.242679882878124920e-01,1.261920190723051505e-01,1.236619785916575065e-01
1.131449999999999401e-01,1.201980000000001381e-01,1.071620000000000905e-01
1.264630234083744531e-01,1.375992015872253837e-01,1.215279444471111248e-01
1.400955603822415796e-01,1.614806459225837099e-01,1.237414949659797481e-01
1.332111989007901398e-01,1.377932401391611661e-01,1.234871113840024792e-01
1.192747098839537223e-01,1.250560224089636296e-01,1.129451780712285025e-01
1.280264912054358550e-01,1.421902050148068364e-01,1.212146669747039551e-01
1.310804229407240840e-01,1.382107723278440670e-01,1.299783689400780817e-01
1.362244831624626062e-01,1.501911731319489629e-01,1.325780419430750978e-01
