1.306405319973227952e+00,9.087851729428257919e-01,1.699307215774223945e-01
1.348636828145987288e+00,9.276760128602079547e-01,1.733880928948876854e-01
1.280104073042419577e+00,8.836048789614209253e-01,1.684149021416783965e-01
1.268317997143086240e+00,8.686316666580959911e-01,1.591136830843104255e-01
1.252742840994710560e+00,1.049585042203183605e+00,1.611754374681809154e-01
1.286644038191249839e+00,1.082776256185857822e+00,1.638009768803452282e-01
1.326963890442727445e+00,1.106519336992686453e+00,1.703160240295462646e-01
1.286534281187958095e+00,1.080987332004220702e+00,1.606735653395827690e-01
1.320059533623273884e+00,1.114927215607564914e+00,1.779151703325446698e-01
1.303258788423186543e+00,1.091099652229172490e+00,1.767740883767929261e-01
