1.447956198904972736e-01,1.591649791244780232e-01,1.421305532638316160e-01
1.738070661849723253e-01,1.788190485335126034e-01,1.625828662417834192e-01
1.558444935118961094e-01,1.825339205427286560e-01,1.484683754940079314e-01
1.792704733102918890e-01,1.871589781746032521e-01,1.559049779185868179e-01
1.607177874091061387e-01,1.732768660031454022e-01,1.561105575098349352e-01
1.549395778248017219e-01,1.655309591145281978e-01,1.520464736730522404e-01
1.625664737340610788e-01,1.570305381609493622e-01,1.507774813943556502e-01
1.425531978741856332e-01,1.558800493342575866e-01,1.397343832367552441e-01
1.512443021314843206e-01,1.622307556497176728e-01,1.535455187467897886e-01
1.365771365771366597e-01,1.492121492121492032e-01,1.534041534041534760e-01
