1.171607160716071627e-01,1.213591359135914871e-01,1.047914791479148677e-01
1.240189843037489137e-01,1.255640090241443296e-01,1.229069665114641552e-01
1.129759999999999653e-01,1.210799999999999654e-01,1.063889999999999558e-01
1.248389974239587641e-01,1.362001792028673108e-01,1.208829341269459512e-01
1.407755631022523657e-01,1.620016480065921138e-01,1.230564922259687055e-01
1.326851941667475110e-01,1.317891861026748712e-01,1.236351127160145724e-01
1.186284513805522245e-01,1.248699479791915978e-01,1.121088435374147929e-01
1.297997057643975882e-01,1.457846399414328697e-01,1.210796506377271875e-01
1.316984532242079231e-01,1.391338175570603353e-01,1.312704322511801802e-01
1.369535713821371514e-01,1.502321780935493845e-01,1.336571725178745673e-01
