1.416606642657063375e-01,1.410084033613445698e-01,1.428881552621049655e-01
1.554158460232822891e-01,1.578117243919232582e-01,1.343613392900034897e-01
1.510544379597665854e-01,1.588047169698110217e-01,1.486543515566559615e-01
1.598393405602078765e-01,1.577960933272926081e-01,1.461376826596019196e-01
1.338882004722572461e-01,1.395688878354279794e-01,1.361144698508518491e-01
1.174583994613571658e-01,1.299135125603168017e-01,1.280158386636528478e-01
1.431200515300998788e-01,1.480460170193357294e-01,1.275640025444986225e-01
1.444713002417021830e-01,1.448103032927297029e-01,1.405022645203807263e-01
1.441815584776970915e-01,1.573101750782501806e-01,1.294974470466118133e-01
1.532849638029341044e-01,1.765227593055288535e-01,1.347329665577550184e-01
