1.216856727221470091e+00,1.180181345012702332e+00,9.311421386400622335e-01
1.155207939901474301e+00,9.166984905500428216e-01,8.765288378318264462e-01
1.241078799704329771e+00,1.201354421996969846e+00,9.533381130705472772e-01
1.223328787888738223e+00,8.319263987209944977e-01,9.164120913585717121e-01
1.208317902239727681e+00,9.607713798660248994e-01,8.889185548716418417e-01
1.149455966244926186e+00,7.788244345010052472e-01,8.757483156962596604e-01
1.148750957015782559e+00,7.795024860944154144e-01,8.876418139718916800e-01
1.210749104268044052e+00,9.730347017238525353e-01,9.187725306809123582e-01
1.152520644187924548e+00,7.863961984930799565e-01,8.997408275493555818e-01
1.200363541565401704e+00,8.135911363364564108e-01,9.099257827740178106e-01
