1.908823532353085550e-01,1.860971187588192910e-01,1.545725740561287864e-01
1.605990149753743212e-01,1.683522088052200605e-01,1.647681192029801789e-01
1.846059536952591174e-01,1.822369157906527093e-01,1.564595033520536083e-01
2.067428606857460993e-01,2.190569715127436146e-01,1.587284285558570041e-01
1.880637292438033237e-01,1.862309679602096590e-01,1.592880758408830033e-01
1.705205549599142500e-01,1.896483093565473066e-01,1.589318861916115821e-01
1.732830359259099895e-01,1.758462435457271988e-01,1.769833356501876453e-01
1.831198327064491593e-01,1.970039573205428773e-01,1.726939882130451576e-01
1.614533108727227440e-01,1.750817264793793626e-01,1.561365882545944217e-01
1.582057140907497939e-01,1.589212047136080441e-01,1.685426971287050657e-01
