2.371700000000001030e-01,1.788609999999999367e-01,1.617889999999999606e-01
2.361700125344898815e-01,2.168997360949256326e-01,1.900747263836995993e-01
2.045795709452464806e-01,1.885972763793866136e-01,1.775203791507112827e-01
2.429232923292329316e-01,2.219811981198119843e-01,1.634523452345234551e-01
2.154891956782714058e-01,2.068297318927572181e-01,1.881932773109243895e-01
2.244295908734539324e-01,2.102723643578296997e-01,1.746357941727068042e-01
2.070844550403814210e-01,2.123456444431999213e-01,1.767643635170865757e-01
2.157042157042157182e-01,1.593751593751594475e-01,1.671651671651671611e-01
2.104498199979792927e-01,2.027555963673501882e-01,1.927006904995542946e-01
1.774687838816406682e-01,1.789320706858543719e-01,1.623938291905213660e-01
