1.161366136613661837e-01,1.199219921992200621e-01,1.052065206520651497e-01
1.241089857437719379e-01,1.250060000960016016e-01,1.245869933918941630e-01
1.123340000000000449e-01,1.260559999999999459e-01,1.072640000000000260e-01
1.271740347845566887e-01,1.429872877966047451e-01,1.251320021120339021e-01
1.398475593902376302e-01,1.597996391985567755e-01,1.272005088020351504e-01
1.343062087558788420e-01,1.503273529461763847e-01,1.255901303111727207e-01
1.182533013205281369e-01,1.245778311324530208e-01,1.157873149259703860e-01
1.284685446939080045e-01,1.415921326480502618e-01,1.233699277612592127e-01
1.327005023246139448e-01,1.363806826534500471e-01,1.353776335040417500e-01
1.361304717870863712e-01,1.486949920940434655e-01,1.362314840095650847e-01
