1.258055805580559072e-01,1.269816981698169700e-01,1.187028702870286390e-01
1.251520024320389446e-01,1.261360181762909427e-01,1.271690347045554281e-01
1.252469999999999972e-01,1.280880000000000907e-01,1.136980000000000768e-01
1.356161698587177167e-01,1.474233587737403539e-01,1.244969919518712498e-01
1.760167040668163541e-01,1.697586790347161978e-01,1.271785087140347992e-01
1.715375438378945461e-01,1.643924795323157273e-01,1.345182106638960207e-01
1.304121648659462007e-01,1.309103641456581535e-01,1.168697478991594929e-01
1.636728044093336276e-01,1.572380258011218945e-01,1.254831834651992661e-01
1.347746039555939301e-01,1.350856191953406782e-01,1.372437249425222383e-01
1.685023887890434446e-01,1.627006867831007897e-01,1.432843374048260454e-01
