1.353845687921749086e+00,1.330676848576664684e+00,6.999321347656909387e-01
1.366686356525979029e+00,1.022983170998967850e+00,7.031760833442762815e-01
1.388003788770900471e+00,1.103456901754560571e+00,6.978525878557039208e-01
1.366567303302629766e+00,1.160360177272502513e+00,6.827740766092788016e-01
1.398342482785866814e+00,1.188521935243984196e+00,6.962742233404992653e-01
1.392977234185187818e+00,1.045203182065020053e+00,7.203105206886789569e-01
1.378634108893387555e+00,1.014830166786105048e+00,7.016377231510360080e-01
1.376568931111201044e+00,1.284048257540472360e+00,6.870350910584972493e-01
1.328720866927919353e+00,1.138846381083838954e+00,6.674450986038622524e-01
1.348981149276918368e+00,9.915726601549044172e-01,7.029572553936436208e-01
