1.341758655317951243e+00,1.329071577370610990e+00,1.019716325623393205e+00
1.357011620764054793e+00,1.149687970703372475e+00,1.025525513942008304e+00
1.378141776402676433e+00,1.158480543907364435e+00,1.014775925869139339e+00
1.354538205667216610e+00,1.148132907396969715e+00,1.015024046186487894e+00
1.388954216011532017e+00,1.169944075624182123e+00,1.019194583274821486e+00
1.384133426149581014e+00,1.171903877576769837e+00,1.038755285877312806e+00
1.367232444720754225e+00,1.008207701219010932e+00,1.018480692147512690e+00
1.391500647922256251e+00,1.163837119952596311e+00,1.009586226708184542e+00
1.319354337813505529e+00,1.126247973058873475e+00,9.871485164589474115e-01
1.339515670681821868e+00,8.355031070610703381e-01,1.013948085516853004e+00
