1.920094084610145524e-01,1.871831719754266654e-01,1.530084974163732348e-01
1.614870371759293821e-01,1.762754068851721811e-01,1.664561614040349635e-01
1.842669482711722928e-01,1.818489095825532864e-01,1.567985087761404328e-01
2.034048306434758091e-01,2.170049530445774533e-01,1.599234393109537633e-01
1.737139390954707263e-01,1.863831141727200214e-01,1.599727337971790231e-01
1.693583876078155193e-01,1.828053239666511676e-01,1.590519034741002535e-01
1.711488630579076631e-01,1.741171034853823407e-01,1.760812625822691935e-01
1.826917980356409510e-01,1.975470013071058961e-01,1.720219337766359935e-01
1.613592804068519904e-01,1.746135747982345832e-01,1.557864748178410252e-01
1.573748217545275496e-01,1.572885213427941409e-01,1.686570953489096025e-01
