1.773460000000000036e-01,1.762099999999999778e-01,1.504480000000000262e-01
1.837053634000904712e-01,1.976254550260100329e-01,1.702788423417470609e-01
1.693007133577819623e-01,1.751651883802587406e-01,1.638142689557854359e-01
1.821292129212921385e-01,2.342624262426242776e-01,1.522842284228422827e-01
1.904871948779510715e-01,2.070128051220487819e-01,1.779811924769907350e-01
1.794718715499448169e-01,1.940621049936799292e-01,1.623955983295732874e-01
1.718041849506583008e-01,1.933119592305322376e-01,1.608667912044833281e-01
1.587101587101584776e-01,1.569271569271568634e-01,1.547261547261546966e-01
1.795618933871889755e-01,2.031227024610111620e-01,1.765940356763104901e-01
1.498643734171898334e-01,1.620607639097263464e-01,1.596953002788548126e-01
