1.416916766706682873e-01,1.447068827531011737e-01,1.504301720688275834e-01
1.493310755632415443e-01,1.586023442378823312e-01,1.381022721813901510e-01
1.578296818685472891e-01,1.605607801880868379e-01,1.530555099983599288e-01
1.562269034553180891e-01,1.613225200249230884e-01,1.508962584472720581e-01
1.349523292318369760e-01,1.409170509631666457e-01,1.415981333741382908e-01
1.189532935763637500e-01,1.323362028887927755e-01,1.320336170826721389e-01
1.514076759044773457e-01,1.487631575788854743e-01,1.352995187056663662e-01
1.462953166578498942e-01,1.428722858505727666e-01,1.442142979286813453e-01
1.438782670146010467e-01,1.627954464240134458e-01,1.366323036438016336e-01
1.486121788711641800e-01,1.781484239861619301e-01,1.396159667499520252e-01
